Event ID,Date,Time,Currency,Impact,News description,Actual,Forecast,Previous,Revised from,FF event ID
26460,2010-07-22,4:00,EUR,M,Flash Manufacturing PMI,56.5,55.2,55.6,,26460
26461,2010-07-22,4:00,EUR,M,Flash Services PMI,56,55,55.5,55.4,26461
26048,2010-07-22,4:30,GBP,H,Retail Sales m/m,0.70%,0.50%,0.80%,0.60%,26048
27255,2010-07-22,5:00,EUR,M,Industrial New Orders m/m,3.80%,-0.10%,0.60%,0.90%,27255
26877,2010-07-22,8:30,CAD,H,Core Retail Sales m/m,-0.10%,0.50%,-1.40%,-1.20%,26877
26876,2010-07-22,8:30,CAD,M,Retail Sales m/m,-0.20%,0.50%,-2.20%,-2.00%,26876
28898,2010-07-22,8:30,USD,H,Unemployment Claims,464K,449K,427K,429K,28898
31814,2010-07-22,9:30,USD,H,Fed Chairman Bernanke Testifies,,,,,31814
27674,2010-07-22,10:00,EUR,L,Consumer Confidence,-14,-17,-17,,27674
27384,2010-07-22,10:00,USD,H,Existing Home Sales,5.37M,5.18M,5.66M,,27384
28115,2010-07-22,10:00,USD,L,CB Leading Index m/m,-0.20%,-0.30%,0.50%,0.40%,28115
31818,2010-07-22,10:00,USD,L,FOMC Member Dudley Speaks,,,,,31818
26894,2010-07-22,10:00,USD,L,HPI m/m,0.50%,-0.30%,0.90%,0.80%,26894
28435,2010-07-22,10:30,CAD,H,BOC Monetary Policy Report,,,,,28435
24745,2010-07-22,10:30,USD,L,Natural Gas Storage,51B,53B,78B,,24745
28436,2010-07-22,11:30,CAD,H,BOC Press Conference,,,,,28436
26939,2010-07-22,21:30,AUD,M,Import Prices q/q,1.90%,1.00%,0.30%,,26939
26598,2010-07-23,2:45,EUR,M,French Consumer Spending m/m,-1.40%,0.30%,0.60%,0.70%,26598
27801,2010-07-23,4:00,EUR,H,German Ifo Business Climate,106.2,101.5,101.8,,27801
26526,2010-07-23,4:00,EUR,L,Italian Retail Sales m/m,-0.30%,0.20%,-0.50%,-0.30%,26526
26670,2010-07-23,4:30,GBP,H,Prelim GDP q/q,1.10%,0.60%,0.30%,,26670
28294,2010-07-23,4:30,GBP,L,Index of Services 3m/3m,0.80%,0.70%,0.60%,,28294
29080,2010-07-23,4:30,GBP,M,BBA Mortgage Approvals,34.8K,37.0K,36.4K,36.7K,29080
26914,2010-07-23,7:00,CAD,H,Core CPI m/m,-0.10%,0.10%,0.30%,,26914
26913,2010-07-23,7:00,CAD,M,CPI m/m,-0.10%,0.00%,0.30%,,26913
27813,2010-07-23,9:00,EUR,M,Belgian NBB Business Climate,-6.5,-7.9,-7.7,,27813
31817,2010-07-23,12:00,EUR,H,EBA Bank Stress Test Results,,,,,31817
28538,2010-07-25,19:50,JPY,M,Trade Balance,0.46T,0.54T,0.32T,0.42T,28538
26974,2010-07-25,21:30,AUD,H,PPI q/q,0.30%,1.20%,1.00%,,26974
26282,2010-07-26,10:00,USD,H,New Home Sales,330K,317K,267K,300K,26282
28354,2010-07-26,19:50,JPY,L,SPPI y/y,-1.00%,-0.90%,-0.80%,,28354
28142,2010-07-26,20:00,AUD,M,CB Leading Index m/m,0.30%,,0.10%,,28142
24468,2010-07-27,2:00,CHF,M,UBS Consumption Indicator,1.81,,1.71,1.74,24468
25161,2010-07-27,2:00,EUR,L,German Import Prices m/m,0.90%,0.70%,0.60%,,25161
27946,2010-07-27,2:00,EUR,M,GfK German Consumer Climate,3.9,3.6,3.6,3.5,27946
27736,2010-07-27,4:00,EUR,L,Private Loans y/y,0.30%,0.30%,0.20%,,27736
27735,2010-07-27,4:00,EUR,M,M3 Money Supply y/y,0.20%,-0.10%,-0.10%,-0.20%,27735
28207,2010-07-27,6:00,GBP,M,CBI Realized Sales,33,2,-5,,28207
27777,2010-07-27,9:00,USD,M,S+P/CS Composite-20 HPI y/y,4.60%,3.90%,3.80%,,27777
24467,2010-07-27,10:00,USD,H,CB Consumer Confidence,50.4,51.3,54.3,52.9,24467
27027,2010-07-27,10:00,USD,L,Richmond Manufacturing Index,16,14,23,,27027
27479,2010-07-27,21:30,AUD,H,CPI q/q,0.60%,1.00%,0.90%,,27479
27480,2010-07-27,21:30,AUD,M,Trimmed Mean CPI q/q,0.50%,0.80%,0.80%,,27480
28504,2010-07-27,23:00,NZD,H,ANZ Business Confidence,27.9,,40.2,,28504
25137,2010-07-28,0:01,EUR,M,German Prelim CPI m/m [All Day],0.20%,0.20%,0.10%,,25137
31898,2010-07-28,4:45,GBP,H,BOE Gov King Speaks,,,,,31898
25947,2010-07-28,8:30,USD,H,Core Durable Goods Orders m/m,-0.60%,0.60%,1.20%,0.90%,25947
25946,2010-07-28,8:30,USD,M,Durable Goods Orders m/m,-1.00%,0.90%,-0.80%,-1.10%,25946
24746,2010-07-28,10:30,USD,M,Crude Oil Inventories,7.3M,-1.4M,0.4M,,24746
26612,2010-07-28,14:00,USD,M,Beige Book,,,,,26612
24098,2010-07-28,17:00,NZD,H,Official Cash Rate,3.00%,3.00%,2.75%,,24098
24106,2010-07-28,17:00,NZD,H,RBNZ Rate Statement,,,,,24106
27549,2010-07-28,18:45,NZD,M,Trade Balance,276M,359M,768M,814M,27549
28754,2010-07-28,19:50,JPY,M,Retail Sales y/y,3.20%,3.30%,2.90%,2.80%,28754
24545,2010-07-29,2:00,GBP,H,Nationwide HPI m/m,-0.50%,-0.20%,0.00%,0.10%,24545
28225,2010-07-29,3:55,EUR,M,German Unemployment Change,-20K,-18K,-20K,-21K,28225
43618,2010-07-29,4:00,EUR,L,Retail PMI,52.4,,50.4,,43618
28162,2010-07-29,4:30,GBP,L,Mortgage Approvals,48K,48K,49K,50K,28162
28163,2010-07-29,4:30,GBP,M,Net Lending to Individuals m/m,0.6B,1.3B,1.1B,1.5B,28163
42418,2010-07-29,5:27,EUR,M,Italian 10-y Bond Auction,3.92|1.3,,4.09|1.3,,42418
26770,2010-07-29,8:30,CAD,L,IPPI m/m,-0.90%,0.30%,0.40%,0.30%,26770
26771,2010-07-29,8:30,CAD,M,RMPI m/m,-0.30%,1.10%,-7.30%,-7.20%,26771
28899,2010-07-29,8:30,USD,H,Unemployment Claims,457K,457K,468K,464K,28899
24747,2010-07-29,10:30,USD,L,Natural Gas Storage,28B,31B,51B,,24747
27536,2010-07-29,18:45,NZD,M,Building Consents m/m,3.50%,,-9.50%,-9.60%,27536
27073,2010-07-29,19:01,GBP,M,GfK Consumer Confidence,-22,-21,-19,,27073
28997,2010-07-29,19:15,JPY,L,Final Manufacturing PMI,52.8,,53.9,,28997
25857,2010-07-29,19:30,JPY,L,National Core CPI y/y,-1.00%,-1.00%,-1.20%,,25857
25856,2010-07-29,19:30,JPY,L,Unemployment Rate,5.30%,5.20%,5.20%,,25856
25855,2010-07-29,19:30,JPY,M,Household Spending y/y,0.50%,-0.80%,-0.70%,,25855
25858,2010-07-29,19:30,JPY,M,Tokyo Core CPI y/y,-1.30%,-1.20%,-1.30%,,25858
28766,2010-07-29,19:50,JPY,M,Prelim Industrial Production m/m,-1.50%,0.20%,0.10%,-0.10%,28766
28413,2010-07-29,21:30,AUD,M,Private Sector Credit m/m,0.20%,0.40%,0.50%,,28413
28401,2010-07-30,1:00,JPY,L,Housing Starts y/y,0.60%,1.70%,-4.60%,,28401
25208,2010-07-30,2:00,EUR,M,German Retail Sales m/m,-0.90%,0.00%,3.00%,0.40%,25208
43875,2010-07-30,3:00,EUR,M,Spanish Unemployment Rate,20.10%,20.00%,20.10%,,43875
26538,2010-07-30,5:00,EUR,L,Italian Prelim CPI m/m,0.40%,0.20%,0.00%,,26538
27342,2010-07-30,5:00,EUR,M,CPI Flash Estimate y/y,1.70%,1.80%,1.40%,,27342
27415,2010-07-30,5:00,EUR,M,Unemployment Rate,10.00%,10.00%,10.00%,,27415
25394,2010-07-30,5:30,CHF,H,KOF Economic Barometer,2.23,2.32,2.23,2.25,25394
29635,2010-07-30,6:00,EUR,L,Italian Monthly Unemployment Rate,8.50%,8.80%,8.60%,8.70%,29635
26931,2010-07-30,8:30,CAD,H,GDP m/m,0.10%,0.10%,0.00%,,26931
25970,2010-07-30,8:30,USD,H,Advance GDP q/q,2.40%,2.50%,2.70%,3.20%,25970
25971,2010-07-30,8:30,USD,M,Advance GDP Price Index q/q,1.80%,1.10%,1.10%,0.90%,25971
26101,2010-07-30,8:30,USD,M,Employment Cost Index q/q,0.50%,0.50%,0.60%,,26101
25268,2010-07-30,9:45,USD,M,Chicago PMI,62.3,56.3,59.1,,25268
25301,2010-07-30,9:55,USD,L,Revised UoM Inflation Expectations,2.70%,,2.90%,,25301
25300,2010-07-30,9:55,USD,M,Revised UoM Consumer Sentiment,67.8,67.3,66.5,,25300
24878,2010-07-31,21:00,CNY,H,Manufacturing PMI,51.2,51.5,52.1,,24878
24593,2010-08-01,19:28,AUD,L,AIG Manufacturing Index,54.4,,52.9,,24593
29044,2010-08-01,20:30,AUD,L,MI Inflation Gauge m/m,0.10%,,0.30%,,29044
28985,2010-08-01,21:00,AUD,M,HIA New Home Sales m/m,-5.10%,,-6.40%,,28985
28378,2010-08-01,21:30,JPY,M,Average Cash Earnings y/y,1.50%,0.70%,0.10%,-0.20%,28378
24879,2010-08-01,22:30,CNY,M,Caixin Final Manufacturing PMI,49.4,,50.4,,24879
27278,2010-08-01,23:06,NZD,L,ANZ Commodity Prices m/m,-0.80%,,-1.60%,-1.20%,27278
28849,2010-08-02,0:01,CAD,N,Bank Holiday [All Day],,,,,28849
25557,2010-08-02,3:15,CHF,H,Retail Sales y/y,0.90%,4.10%,3.90%,3.80%,25557
43832,2010-08-02,3:15,EUR,M,Spanish Manufacturing PMI,51.6,,51.2,,43832
24674,2010-08-02,3:30,CHF,M,Manufacturing PMI,66.9,64.9,65.7,,24674
43486,2010-08-02,3:45,EUR,M,Italian Manufacturing PMI,54.4,54.7,54.3,,43486
58926,2010-08-02,3:50,EUR,L,French Final Manufacturing PMI,53.9,53.7,53.7,,58926
58985,2010-08-02,3:55,EUR,L,German Final Manufacturing PMI,61.2,61.2,61.2,,58985
24673,2010-08-02,4:00,EUR,L,Final Manufacturing PMI,56.7,56.5,56.5,,24673
24546,2010-08-02,4:30,GBP,H,Manufacturing PMI,57.3,57.1,57.6,57.5,24546
24812,2010-08-02,10:00,USD,H,ISM Manufacturing PMI,55.5,54.2,56.2,,24812
25372,2010-08-02,10:00,USD,L,Construction Spending m/m,0.10%,-0.40%,-1.00%,-0.20%,25372
24813,2010-08-02,10:00,USD,L,ISM Manufacturing Prices,57.5,55.2,57,,24813
32019,2010-08-02,10:15,USD,H,Fed Chairman Bernanke Speaks,,,,,32019
32020,2010-08-02,16:00,USD,M,Treasury Sec Geithner Speaks,,,,,32020
27491,2010-08-02,18:45,NZD,H,Labor Cost Index q/q,0.40%,0.40%,0.30%,,27491
25859,2010-08-02,19:50,JPY,L,Monetary Base y/y,6.10%,3.70%,3.60%,,25859
42235,2010-08-02,21:00,CNY,L,Non-Manufacturing PMI,60.1,,57.4,,42235
27438,2010-08-02,21:30,AUD,H,Building Approvals m/m,-3.30%,2.10%,-6.40%,-6.60%,27438
27330,2010-08-02,21:30,AUD,H,Retail Sales m/m,0.20%,0.40%,0.20%,,27330
49017,2010-08-02,23:45,JPY,L,10-y Bond Auction,1.06|4.2,,1.12|2.8,,49017
25329,2010-08-03,0:01,USD,L,Total Vehicle Sales [All Day],12.1M,11.5M,11.1M,,25329
24469,2010-08-03,0:30,AUD,H,Cash Rate,4.50%,4.50%,4.50%,,24469
24470,2010-08-03,0:30,AUD,H,RBA Rate Statement,,,,,24470
27164,2010-08-03,2:30,AUD,M,Commodity Prices y/y,51.00%,,44.00%,43.00%,27164
44011,2010-08-03,3:00,EUR,M,Spanish Unemployment Change,-73.8K,,-83.8K,,44011
25529,2010-08-03,3:15,CHF,M,CPI m/m,-0.70%,-0.50%,-0.40%,,25529
24547,2010-08-03,4:30,GBP,M,Construction PMI,54.1,58.2,58.4,,24547
27243,2010-08-03,5:00,EUR,L,PPI m/m,0.30%,0.40%,0.30%,,27243
26139,2010-08-03,8:30,USD,L,Personal Income m/m,0.00%,0.20%,0.30%,0.40%,26139
26137,2010-08-03,8:30,USD,M,Core PCE Price Index m/m,0.00%,0.10%,0.10%,0.20%,26137
26138,2010-08-03,8:30,USD,M,Personal Spending m/m,0.00%,0.10%,0.10%,0.20%,26138
27385,2010-08-03,10:00,USD,H,Pending Home Sales m/m,-2.60%,0.50%,-29.90%,-30.00%,27385
26271,2010-08-03,10:00,USD,M,Factory Orders m/m,-1.20%,-0.20%,-1.80%,-1.40%,26271
56232,2010-08-03,10:30,NZD,L,GDT Price Index,-8.10%,,-14.00%,,56232
28179,2010-08-03,19:01,GBP,L,BRC Shop Price Index y/y,1.50%,,1.50%,,28179
24594,2010-08-03,19:27,AUD,M,AIG Services Index,46.6,,48.8,,24594
24636,2010-08-03,21:30,AUD,H,Trade Balance,3.54B,1.81B,1.83B,1.65B,24636
27134,2010-08-03,21:30,AUD,M,HPI q/q,3.10%,2.00%,4.20%,4.80%,27134
24549,2010-08-04,2:00,GBP,H,Halifax HPI m/m,0.60%,-0.40%,-0.60%,,24549
43928,2010-08-04,3:15,EUR,L,Spanish Services PMI,51.3,,51.8,,43928
43546,2010-08-04,3:45,EUR,L,Italian Services PMI,49.6,51.4,51.5,,43546
59135,2010-08-04,3:50,EUR,L,French Final Services PMI,61.1,61.3,61.3,,59135
59147,2010-08-04,3:55,EUR,L,German Final Services PMI,56.5,57.3,57.3,,59147
24675,2010-08-04,4:00,EUR,L,Final Services PMI,55.8,56,56,,24675
24548,2010-08-04,4:30,GBP,H,Services PMI,53.1,54.5,54.4,,24548
27219,2010-08-04,5:00,EUR,M,Retail Sales m/m,0.00%,0.00%,0.40%,0.20%,27219
27470,2010-08-04,7:30,USD,L,Challenger Job Cuts y/y,-57.20%,,-47.10%,,27470
26966,2010-08-04,8:15,USD,H,ADP Non-Farm Employment Change,42K,38K,19K,13K,26966
25383,2010-08-04,10:00,USD,H,ISM Non-Manufacturing PMI,54.3,53.2,53.8,,25383
24748,2010-08-04,10:30,USD,M,Crude Oil Inventories,-2.8M,-0.9M,7.3M,,24748
32122,2010-08-04,16:00,USD,M,Treasury Sec Geithner Speaks,,,,,32122
27493,2010-08-04,18:45,NZD,H,Employment Change q/q,-0.30%,0.50%,1.00%,,27493
27492,2010-08-04,18:45,NZD,H,Unemployment Rate,6.80%,6.30%,6.00%,,27492
42162,2010-08-05,3:00,CHF,H,Foreign Currency Reserves,219.5B,,224.9B,,42162
25196,2010-08-05,6:00,EUR,M,German Factory Orders m/m,3.20%,1.50%,-0.10%,-0.50%,25196
56235,2010-08-05,6:30,NZD,L,GDT Price Index,-1.30%,,2.40%,,56235
25069,2010-08-05,7:00,GBP,H,Asset Purchase Facility,200B,200B,200B,,25069
25067,2010-08-05,7:00,GBP,H,Official Bank Rate,0.50%,0.50%,0.50%,,25067
24172,2010-08-05,7:45,EUR,H,Minimum Bid Rate,1.00%,1.00%,1.00%,,24172
26954,2010-08-05,8:30,CAD,H,Building Permits m/m,6.50%,1.20%,-8.20%,-10.80%,26954
24173,2010-08-05,8:30,EUR,H,ECB Press Conference,,,,,24173
28900,2010-08-05,8:30,USD,H,Unemployment Claims,479K,456K,460K,457K,28900
24749,2010-08-05,10:30,USD,L,Natural Gas Storage,29B,32B,28B,,24749
32123,2010-08-05,12:00,USD,M,Treasury Sec Geithner Speaks,,,,,32123
24595,2010-08-05,19:30,AUD,L,AIG Construction Index,43.3,,46.4,,24595
27196,2010-08-05,21:30,AUD,H,RBA Monetary Policy Statement,,,,,27196
29010,2010-08-06,1:00,JPY,L,Leading Indicators,98.90%,98.90%,98.60%,98.70%,29010
27790,2010-08-06,1:45,CHF,L,Unemployment Rate,3.80%,3.90%,3.90%,,27790
26623,2010-08-06,2:45,EUR,L,French Gov Budget Balance,-61.7B,,-67.9B,,26623
26555,2010-08-06,2:45,EUR,L,French Trade Balance,-3.8B,-4.6B,-5.2B,-5.5B,26555
32124,2010-08-06,3:30,EUR,M,ECB President Trichet Speaks,,,,,32124
26503,2010-08-06,4:00,EUR,L,Italian Industrial Production m/m,0.60%,0.40%,1.00%,,26503
27012,2010-08-06,4:30,GBP,H,Manufacturing Production m/m,0.30%,0.50%,0.30%,,27012
26706,2010-08-06,4:30,GBP,H,PPI Input m/m,-1.00%,-0.40%,-0.30%,-0.20%,26706
27011,2010-08-06,4:30,GBP,L,Industrial Production m/m,-0.50%,0.30%,0.70%,,27011
26707,2010-08-06,4:30,GBP,L,PPI Output m/m,0.10%,0.10%,-0.30%,,26707
26546,2010-08-06,5:00,EUR,L,Italian Prelim GDP q/q,0.40%,0.40%,0.40%,0.50%,26546
25174,2010-08-06,6:00,EUR,M,German Industrial Production m/m,-0.60%,0.80%,2.90%,2.60%,25174
26731,2010-08-06,7:00,CAD,H,Employment Change,-9.3K,13.7K,93.2K,,26731
26730,2010-08-06,7:00,CAD,H,Unemployment Rate,8.00%,7.90%,7.90%,,26730
24221,2010-08-06,8:30,USD,H,Non-Farm Employment Change,-131K,-63K,-221K,-125K,24221
24220,2010-08-06,8:30,USD,H,Unemployment Rate,9.50%,9.60%,9.50%,,24220
24222,2010-08-06,8:30,USD,M,Average Hourly Earnings m/m,0.20%,0.10%,0.00%,-0.10%,24222
25601,2010-08-06,10:00,CAD,H,Ivey PMI,54,55.9,58.9,,25601
26984,2010-08-06,10:00,GBP,M,NIESR GDP Estimate,0.90%,,1.10%,0.70%,26984
24929,2010-08-06,15:00,USD,L,Consumer Credit m/m,-1.3B,-5.2B,-5.3B,-9.1B,24929
28469,2010-08-08,19:50,JPY,L,Bank Lending y/y,-1.80%,,-2.00%,,28469
28327,2010-08-08,19:50,JPY,L,Current Account,1.36T,1.44T,0.90T,,28327
28527,2010-08-08,19:50,JPY,L,M2 Money Stock y/y,2.70%,2.90%,2.90%,,28527
28489,2010-08-08,21:30,AUD,H,ANZ Job Advertisements m/m,1.30%,,2.80%,2.70%,28489
26162,2010-08-08,21:30,AUD,H,Home Loans m/m,-3.90%,-2.10%,3.00%,1.90%,26162
26255,2010-08-09,1:00,JPY,L,Economy Watchers Sentiment,49.8,48,47.5,,26255
25101,2010-08-09,2:00,EUR,L,German Trade Balance,12.3B,12.4B,10.6B,,25101
25089,2010-08-09,4:30,EUR,L,Sentix Investor Confidence,8.5,2.1,-1.3,,25089
28283,2010-08-09,19:01,GBP,M,BRC Retail Sales Monitor y/y,0.50%,,1.20%,,28283
28271,2010-08-09,19:01,GBP,M,RICS House Price Balance,-8%,5%,8%,9%,28271
29025,2010-08-09,21:30,AUD,M,NAB Business Confidence,2,,4,,29025
26401,2010-08-09,22:55,CNY,H,Trade Balance,28.7B,19.6B,20.0B,,26401
28810,2010-08-09,23:28,JPY,M,Monetary Policy Statement,,,,,28810
28809,2010-08-09,23:28,JPY,M,Overnight Call Rate,0.10%,0.10%,0.10%,,28809
25402,2010-08-10,1:45,CHF,M,SECO Consumer Climate,16,16,14,,25402
25150,2010-08-10,2:00,EUR,L,German Final CPI m/m,0.30%,0.20%,0.20%,,25150
25113,2010-08-10,2:00,EUR,L,German WPI m/m,-0.30%,0.30%,-0.20%,,25113
26254,2010-08-10,2:06,JPY,L,Prelim Machine Tool Orders y/y,144.80%,,143.80%,138.80%,26254
26567,2010-08-10,2:45,EUR,M,French Industrial Production m/m,-1.70%,-0.10%,1.90%,1.70%,26567
28811,2010-08-10,3:13,JPY,H,BOJ Press Conference,,,,,28811
25708,2010-08-10,4:30,GBP,L,HPI y/y,9.90%,11.90%,10.60%,11.00%,25708
26687,2010-08-10,4:30,GBP,M,Trade Balance,-7.4B,-7.7B,-8.0B,-8.1B,26687
28131,2010-08-10,5:00,GBP,L,CB Leading Index m/m,0.50%,,0.20%,0.30%,28131
48381,2010-08-10,7:30,USD,L,NFIB Small Business Index,88.1,88.1,89,,48381
27922,2010-08-10,8:15,CAD,H,Housing Starts,189K,186K,192K,189K,27922
26838,2010-08-10,8:30,CAD,M,NHPI m/m,0.10%,0.30%,0.30%,,26838
26111,2010-08-10,8:30,USD,M,Prelim Nonfarm Productivity q/q,-0.90%,0.30%,2.80%,3.60%,26111
26112,2010-08-10,8:30,USD,M,Prelim Unit Labor Costs q/q,0.20%,1.40%,-1.30%,-1.60%,26112
28237,2010-08-10,10:00,USD,L,IBD/TIPP Economic Optimism,43.6,45.6,44.7,,28237
27960,2010-08-10,10:00,USD,L,Wholesale Inventories m/m,0.10%,0.50%,0.50%,,27960
24150,2010-08-10,14:15,USD,H,Federal Funds Rate,<0.25%,<0.25%,<0.25%,,24150
24151,2010-08-10,14:15,USD,H,FOMC Statement,,,,,24151
26065,2010-08-10,19:01,GBP,M,Nationwide Consumer Confidence,56,60,63,,26065
28367,2010-08-10,19:50,JPY,L,PPI y/y,-0.10%,0.00%,0.40%,0.50%,28367
28339,2010-08-10,19:50,JPY,M,Core Machinery Orders m/m,1.60%,5.60%,-9.10%,,28339
27181,2010-08-10,20:30,AUD,M,Westpac Consumer Sentiment,5.40%,,11.10%,,27181
24881,2010-08-10,22:00,CNY,H,CPI y/y,3.30%,3.30%,2.90%,,24881
24885,2010-08-10,22:00,CNY,L,Retail Sales y/y,17.90%,18.50%,18.30%,,24885
24883,2010-08-10,22:00,CNY,M,Fixed Asset Investment ytd/y,24.90%,25.30%,25.50%,,24883
24880,2010-08-10,22:00,CNY,M,Industrial Production y/y,13.40%,13.40%,13.70%,,24880
24884,2010-08-10,22:00,CNY,M,NBS Press Conference,,,,,24884
24882,2010-08-10,22:00,CNY,M,PPI y/y,4.80%,5.90%,6.40%,,24882
26402,2010-08-10,22:03,CNY,L,M2 Money Supply y/y,17.60%,18.60%,18.50%,,26402
26403,2010-08-10,22:03,CNY,M,New Loans,533B,600B,603B,,26403
28862,2010-08-11,1:00,JPY,M,BOJ Monthly Report,,,,,28862
24956,2010-08-11,4:30,GBP,H,Claimant Count Change,-3.8K,-17.0K,-15.9K,-20.8K,24956
24955,2010-08-11,4:30,GBP,L,Unemployment Rate,7.80%,7.80%,7.80%,,24955
24957,2010-08-11,4:30,GBP,M,Average Earnings Index 3m/y,1.30%,1.10%,2.70%,,24957
25252,2010-08-11,5:30,GBP,H,BOE Gov King Speaks,,,,,25252
25249,2010-08-11,5:30,GBP,H,BOE Inflation Report,,,,,25249
26747,2010-08-11,8:30,CAD,H,Trade Balance,-1.1B,-0.1B,-0.7B,-0.5B,26747
25904,2010-08-11,8:30,USD,H,Trade Balance,-49.9B,-42.0B,-42.0B,-42.3B,25904
49313,2010-08-11,10:00,USD,L,JOLTS Job Openings,2.94M,,2.94M,3.21M,49313
24750,2010-08-11,10:30,USD,M,Crude Oil Inventories,-3.0M,-1.9M,-2.8M,,24750
42316,2010-08-11,13:00,USD,M,10-y Bond Auction,2.73|3.0,,3.12|3.1,,42316
25569,2010-08-11,13:45,USD,M,Federal Budget Balance,-165.0B,-168.2B,-68.4B,,25569
27302,2010-08-11,18:30,NZD,L,Business NZ Manufacturing Index,49.9,,55.9,56.2,27302
27508,2010-08-11,18:47,NZD,L,FPI m/m,1.60%,,1.30%,,27508
28448,2010-08-11,21:00,AUD,M,MI Inflation Expectations,2.80%,,3.30%,,28448
26231,2010-08-11,21:30,AUD,H,Employment Change,23.5K,20.1K,37.4K,45.9K,26231
26230,2010-08-11,21:30,AUD,H,Unemployment Rate,5.30%,5.10%,5.10%,,26230
28779,2010-08-12,0:30,JPY,L,Revised Industrial Production m/m,-1.10%,-1.50%,-1.50%,,28779
28390,2010-08-12,1:00,JPY,L,Consumer Confidence,43.3,44.2,43.5,,28390
27290,2010-08-12,4:00,EUR,M,ECB Monthly Bulletin,,,,,27290
26515,2010-08-12,5:00,EUR,L,Italian Trade Balance,-3.06B,-1.41B,-1.93B,-1.96B,26515
27207,2010-08-12,5:00,EUR,M,Industrial Production m/m,-0.10%,0.70%,1.10%,0.90%,27207
42455,2010-08-12,5:41,GBP,M,10-y Bond Auction,3.49|1.7,,3.47|2.5,,42455
28901,2010-08-12,8:30,USD,H,Unemployment Claims,484K,465K,482K,479K,28901
26013,2010-08-12,8:30,USD,M,Import Prices m/m,0.20%,0.40%,-1.30%,,26013
32126,2010-08-12,10:00,USD,L,FOMC Member Duke Speaks,,,,,32126
24751,2010-08-12,10:30,USD,L,Natural Gas Storage,37B,35B,29B,,24751
42926,2010-08-12,13:00,USD,L,30-y Bond Auction,3.95|2.8,,4.08|2.9,,42926
37363,2010-08-12,18:00,NZD,M,REINZ HPI m/m,-1.20%,,0.60%,,37363
26659,2010-08-12,18:45,NZD,H,Core Retail Sales m/m,1.50%,0.60%,-0.20%,,26659
37741,2010-08-12,18:45,NZD,L,Core Retail Sales q/q,0.90%,,-0.50%,,37741
37724,2010-08-12,18:45,NZD,L,Retail Sales q/q,1.30%,0.30%,0.20%,,37724
26658,2010-08-12,18:45,NZD,M,Retail Sales m/m,0.90%,0.50%,0.40%,,26658
29064,2010-08-12,19:50,JPY,M,Monetary Policy Meeting Minutes,,,,,29064
26991,2010-08-13,2:00,EUR,H,German Prelim GDP q/q,2.20%,1.30%,0.50%,0.20%,26991
26579,2010-08-13,2:45,EUR,L,French CPI m/m,-0.30%,-0.40%,0.00%,,26579
28346,2010-08-13,2:45,EUR,L,French Prelim GDP q/q,0.60%,0.40%,0.20%,0.10%,28346
26586,2010-08-13,2:45,EUR,M,French Prelim Non-Farm Payrolls q/q,0.20%,0.30%,0.20%,-0.10%,26586
43757,2010-08-13,3:00,EUR,M,Spanish Flash GDP q/q,0.20%,0.20%,0.10%,,43757
25411,2010-08-13,3:15,CHF,M,PPI m/m,-0.50%,0.20%,-0.40%,,25411
27402,2010-08-13,5:00,EUR,L,Trade Balance,-1.6B,-2.3B,-2.7B,-3.0B,27402
27421,2010-08-13,5:00,EUR,M,Flash GDP q/q,1.00%,0.70%,0.20%,,27421
26826,2010-08-13,8:30,CAD,L,New Motor Vehicle Sales m/m,2.50%,2.10%,0.20%,,26826
26033,2010-08-13,8:30,USD,H,Core CPI m/m,0.10%,0.10%,0.20%,,26033
25924,2010-08-13,8:30,USD,H,Core Retail Sales m/m,0.20%,0.30%,-0.10%,,25924
25923,2010-08-13,8:30,USD,H,Retail Sales m/m,0.40%,0.50%,-0.30%,-0.50%,25923
26032,2010-08-13,8:30,USD,M,CPI m/m,0.30%,0.20%,-0.10%,,26032
25302,2010-08-13,9:55,USD,H,Prelim UoM Consumer Sentiment,69.6,69.4,67.8,66.5,25302
25303,2010-08-13,9:55,USD,L,Prelim UoM Inflation Expectations,2.80%,,2.70%,2.90%,25303
27314,2010-08-13,10:00,USD,M,Business Inventories m/m,0.30%,0.30%,0.20%,0.10%,27314
32127,2010-08-13,11:30,USD,M,FOMC Member Hoenig Speaks,,,,,32127
27978,2010-08-15,19:01,GBP,M,Rightmove HPI m/m,-1.70%,,-0.60%,,27978
27707,2010-08-15,19:50,JPY,H,Prelim GDP q/q,0.10%,0.60%,1.10%,1.20%,27707
28743,2010-08-15,19:50,JPY,M,Tertiary Industry Activity m/m,-0.10%,0.00%,-0.90%,,28743
27708,2010-08-15,19:52,JPY,M,Prelim GDP Price Index y/y,-1.80%,-1.80%,-2.80%,-3.00%,27708
26788,2010-08-15,21:30,AUD,M,New Motor Vehicle Sales m/m,-2.60%,,-1.40%,-1.20%,26788
27369,2010-08-16,5:00,EUR,M,Final Core CPI y/y,1.00%,1.00%,0.90%,,27369
27367,2010-08-16,5:00,EUR,M,Final CPI y/y,1.70%,1.70%,1.70%,,27367
27089,2010-08-16,8:30,USD,M,Empire State Manufacturing Index,7.1,8.1,5.1,,27089
24496,2010-08-16,9:00,USD,H,TIC Long-Term Purchases,44.4B,36.3B,35.3B,35.4B,24496
