Event ID,Date,Time,Currency,Impact,News description,Actual,Forecast,Previous,Revised from,FF event ID
5016,2007-07-15,18:45,NZD,L,FPI m/m,0.00%,,0.30%,,5016
12635,2007-07-15,20:45,AUD,M,RBA Deputy Gov Battellino Speaks,,,,,12635
5004,2007-07-16,2:00,EUR,L,German Final CPI m/m,0.10%,0.10%,0.10%,,5004
9332,2007-07-16,4:50,GBP,M,HPI y/y,10.90%,11.10%,11.30%,,9332
9522,2007-07-16,5:00,EUR,L,Final Core CPI y/y,1.90%,1.90%,1.90%,,9522
5005,2007-07-16,5:00,EUR,L,Final CPI y/y,1.90%,1.90%,1.90%,,5005
4986,2007-07-16,8:30,CAD,L,New Motor Vehicle Sales m/m,-0.80%,0.30%,6.30%,6.90%,4986
4985,2007-07-16,8:30,CAD,M,Manufacturing Sales m/m,-0.10%,0.40%,-0.70%,-0.60%,4985
4970,2007-07-16,8:30,USD,M,Empire State Manufacturing Index,26.5,18,25.8,,4970
5022,2007-07-16,19:50,JPY,M,Tertiary Industry Activity m/m,-0.10%,0.20%,1.60%,1.70%,5022
5011,2007-07-17,3:15,CHF,M,Retail Sales y/y,3.10%,4.80%,3.20%,,5011
4992,2007-07-17,4:30,GBP,H,CPI y/y,2.40%,2.30%,2.50%,,4992
4993,2007-07-17,4:30,GBP,M,Core CPI y/y,2.00%,1.90%,1.90%,,4993
4994,2007-07-17,4:30,GBP,M,RPI y/y,4.40%,4.20%,4.30%,,4994
5007,2007-07-17,5:00,EUR,L,ZEW Economic Sentiment,7.2,19.5,19,,5007
5006,2007-07-17,5:00,EUR,M,German ZEW Economic Sentiment,10.4,19.5,20.3,,5006
4971,2007-07-17,8:30,USD,H,PPI m/m,-0.20%,0.20%,0.90%,,4971
4972,2007-07-17,8:30,USD,M,Core PPI m/m,0.30%,0.20%,0.20%,,4972
4973,2007-07-17,9:00,USD,H,TIC Long-Term Purchases,126.1B,70.0B,80.3B,84.1B,4973
4975,2007-07-17,9:15,USD,M,Capacity Utilization Rate,81.70%,81.50%,81.40%,81.30%,4975
4974,2007-07-17,9:15,USD,M,Industrial Production m/m,0.50%,0.40%,-0.10%,0.00%,4974
9936,2007-07-17,10:00,USD,L,IBD/TIPP Economic Optimism,48.2,49.2,49.1,,9936
5035,2007-07-17,13:00,USD,L,NAHB Housing Market Index,24,28,28,,5035
5023,2007-07-17,19:50,JPY,M,Monetary Policy Meeting Minutes,,,,,5023
5019,2007-07-17,20:30,AUD,L,MI Leading Index m/m,0.20%,,0.60%,0.70%,5019
5037,2007-07-17,22:05,AUD,M,RBA Gov Stevens Speaks,,,,,5037
49060,2007-07-17,23:45,JPY,L,30-y Bond Auction,2.58|3.2,,2.35|4.3,,49060
5008,2007-07-18,4:00,EUR,L,Italian Trade Balance,-0.77B,-1.00B,-1.29B,-1.32B,5008
4996,2007-07-18,4:30,GBP,H,Average Earnings Index 3m/y,3.50%,3.60%,4.10%,4.00%,4996
4995,2007-07-18,4:30,GBP,H,MPC Official Bank Rate Votes,6-0-3,6-0-3,4-0-5,,4995
4998,2007-07-18,4:30,GBP,L,Unemployment Rate,5.40%,5.50%,5.50%,,4998
4997,2007-07-18,4:30,GBP,M,Claimant Count Change,-13.8K,-7.6K,-11.8K,-9.3K,4997
4988,2007-07-18,7:00,CAD,H,Core CPI m/m,0.00%,0.10%,0.30%,,4988
4987,2007-07-18,7:00,CAD,M,CPI m/m,-0.20%,0.20%,0.40%,,4987
4989,2007-07-18,8:30,CAD,L,Leading Index m/m,0.20%,0.40%,0.40%,0.50%,4989
4978,2007-07-18,8:30,USD,H,Core CPI m/m,0.20%,0.20%,0.10%,,4978
4980,2007-07-18,8:30,USD,M,Building Permits,1.41M,1.49M,1.52M,1.50M,4980
4977,2007-07-18,8:30,USD,M,CPI m/m,0.20%,0.10%,0.70%,,4977
4979,2007-07-18,8:30,USD,M,Housing Starts,1.47M,1.45M,1.43M,1.47M,4979
5031,2007-07-18,10:00,USD,H,Fed Chairman Bernanke Testifies,,,,,5031
5029,2007-07-18,10:30,USD,L,Crude Oil Inventories,-0.4M,-0.5M,-1.5M,,5029
5024,2007-07-18,19:50,JPY,L,All Industries Activity m/m,-0.30%,0.20%,1.20%,,5024
11006,2007-07-18,21:30,AUD,L,RBA Bulletin,,,,,11006
18425,2007-07-18,22:00,CNY,H,GDP q/y,11.90%,11.00%,11.10%,,18425
18477,2007-07-18,22:00,CNY,H,Industrial Production y/y,19.40%,17.50%,18.10%,,18477
23259,2007-07-18,22:00,CNY,L,Retail Sales y/y,16.00%,16.20%,15.90%,,23259
18533,2007-07-18,22:00,CNY,M,CPI y/y,4.40%,3.60%,3.40%,,18533
19732,2007-07-18,22:00,CNY,M,Fixed Asset Investment ytd/y,26.70%,26.00%,25.90%,,19732
23227,2007-07-18,22:00,CNY,M,NBS Press Conference,,,,,23227
18563,2007-07-18,22:00,CNY,M,PPI y/y,2.50%,2.90%,2.80%,,18563
5010,2007-07-19,2:00,EUR,L,German PPI m/m,0.20%,0.30%,0.30%,,5010
5012,2007-07-19,2:15,CHF,M,Trade Balance,1.72B,1.15B,1.04B,1.26B,5012
4999,2007-07-19,4:30,GBP,H,Retail Sales m/m,0.20%,0.30%,0.40%,,4999
5001,2007-07-19,4:30,GBP,L,M4 Money Supply m/m,0.80%,1.20%,1.20%,,5001
5000,2007-07-19,4:30,GBP,L,Public Sector Net Borrowing,7.4B,6.4B,8.7B,8.2B,5000
43314,2007-07-19,4:47,EUR,L,Spanish 10-y Bond Auction,4.64|1.7,,3.96|2.5,,43314
5013,2007-07-19,5:00,CHF,M,ZEW Economic Expectations,-2.1,,-0.1,,5013
5074,2007-07-19,5:10,EUR,L,Trade Balance,3.6B,4.1B,3.5B,,5074
4990,2007-07-19,8:30,CAD,M,Foreign Securities Purchases,-3.11B,2.05B,1.97B,1.54B,4990
4991,2007-07-19,8:30,CAD,M,Wholesale Sales m/m,0.60%,0.50%,-3.00%,-3.10%,4991
4981,2007-07-19,8:30,USD,M,Unemployment Claims,301K,314K,309K,308K,4981
5030,2007-07-19,9:30,USD,H,Fed Chairman Bernanke Testifies,,,,,5030
4982,2007-07-19,10:00,USD,L,CB Leading Index m/m,-0.30%,0.00%,0.20%,0.30%,4982
8298,2007-07-19,10:30,USD,L,Natural Gas Storage,65B,69B,106B,,8298
4983,2007-07-19,12:00,USD,M,Philly Fed Manufacturing Index,9.2,13.6,18,,4983
5075,2007-07-19,12:30,GBP,M,MPC Member Besley Speaks,,,,,5075
4984,2007-07-19,14:00,USD,H,FOMC Meeting Minutes,,,,,4984
5017,2007-07-19,18:45,NZD,L,Visitor Arrivals m/m,0.80%,,1.80%,,5017
5020,2007-07-19,21:30,AUD,L,Import Prices q/q,0.10%,0.00%,-1.70%,,5020
5021,2007-07-19,21:30,AUD,L,New Motor Vehicle Sales m/m,2.20%,,-0.40%,-0.50%,5021
5018,2007-07-19,23:00,NZD,L,Credit Card Spending y/y,9.10%,,5.70%,5.80%,5018
5014,2007-07-20,3:15,CHF,M,PPI m/m,0.00%,0.40%,0.90%,,5014
5002,2007-07-20,4:30,GBP,H,Prelim GDP q/q,0.80%,0.70%,0.70%,,5002
5003,2007-07-20,4:30,GBP,L,Index of Services 3m/3m,0.90%,1.00%,1.00%,,5003
5036,2007-07-20,5:00,EUR,M,ECB President Trichet Speaks,,,,,5036
5050,2007-07-22,19:01,GBP,L,Rightmove HPI m/m,0.30%,,0.80%,,5050
5069,2007-07-22,21:30,AUD,H,PPI q/q,1.00%,0.80%,0.00%,,5069
50129,2007-07-23,6:00,EUR,M,German Buba Monthly Report,,,,,50129
5076,2007-07-24,2:00,EUR,L,German Import Prices m/m,0.60%,0.30%,0.30%,,5076
5054,2007-07-24,2:45,EUR,L,French Consumer Spending m/m,1.60%,0.60%,-1.00%,-0.80%,5054
5078,2007-07-24,4:00,EUR,L,Current Account,-8.6B,0.0B,-1.6B,-4.0B,5078
5056,2007-07-24,4:00,EUR,L,Flash Services PMI,58.1,58,58.3,,5056
5077,2007-07-24,4:00,EUR,L,Italian Retail Sales m/m,0.10%,0.30%,-0.30%,-0.40%,5077
5055,2007-07-24,4:00,EUR,M,Flash Manufacturing PMI,54.8,55.5,55.6,55.4,5055
5057,2007-07-24,5:00,EUR,M,Industrial New Orders m/m,1.70%,1.20%,-0.60%,-0.40%,5057
5051,2007-07-24,6:00,GBP,M,CBI Industrial Order Expectations,-6,7,8,,5051
5154,2007-07-24,7:30,GBP,M,MPC Member Gieve Speaks,,,,,5154
5049,2007-07-24,8:30,CAD,H,Core Retail Sales m/m,2.30%,0.60%,-0.30%,0.00%,5049
5048,2007-07-24,8:30,CAD,M,Retail Sales m/m,2.80%,0.50%,0.20%,0.40%,5048
10516,2007-07-24,9:00,EUR,M,Belgian NBB Business Climate,4.2,5,5.5,,10516
5038,2007-07-24,10:00,USD,L,Richmond Manufacturing Index,4,4,4,,5038
5062,2007-07-24,19:50,JPY,L,Trade Balance,0.82T,0.85T,0.80T,0.79T,5062
5070,2007-07-24,20:00,AUD,L,CB Leading Index m/m,0.20%,,0.20%,0.30%,5070
5071,2007-07-24,21:30,AUD,H,CPI q/q,1.20%,1.00%,0.10%,,5071
5156,2007-07-24,21:30,AUD,M,Trimmed Mean CPI q/q,0.90%,0.70%,0.50%,,5156
43174,2007-07-25,5:10,EUR,L,German 30-y Bond Auction,4.52|2.5,,4.11|1.2,,43174
5039,2007-07-25,10:00,USD,H,Existing Home Sales,5.75M,5.87M,5.98M,5.99M,5039
5053,2007-07-25,10:30,USD,L,Crude Oil Inventories,-1.1M,-1.4M,-0.4M,,5053
5040,2007-07-25,14:00,USD,M,Beige Book,,,,,5040
5072,2007-07-25,17:00,NZD,H,Official Cash Rate,8.25%,8.25%,8.00%,,5072
7995,2007-07-25,17:00,NZD,H,RBNZ Rate Statement,,,,,7995
5086,2007-07-25,17:15,USD,L,FOMC Member Geithner Speaks,,,,,5086
5063,2007-07-25,19:50,JPY,L,SPPI y/y,1.40%,1.40%,1.40%,,5063
5079,2007-07-26,2:00,GBP,M,Nationwide HPI m/m,0.10%,0.50%,1.10%,,5079
5058,2007-07-26,4:00,EUR,H,German Ifo Business Climate,106.4,106.5,107,,5058
5080,2007-07-26,4:00,EUR,L,M3 Money Supply y/y,10.90%,10.70%,10.60%,10.70%,5080
11275,2007-07-26,4:00,EUR,L,Private Loans y/y,10.80%,10.40%,10.40%,10.30%,11275
5052,2007-07-26,4:30,GBP,M,BBA Mortgage Approvals,75.3K,,77.4K,,5052
5042,2007-07-26,8:30,USD,H,Core Durable Goods Orders m/m,-0.50%,0.50%,-0.20%,-1.00%,5042
5043,2007-07-26,8:30,USD,L,Unemployment Claims,301K,310K,303K,301K,5043
5041,2007-07-26,8:30,USD,M,Durable Goods Orders m/m,1.40%,1.90%,-2.30%,-2.80%,5041
5044,2007-07-26,10:00,USD,H,New Home Sales,834K,900K,893K,915K,5044
8297,2007-07-26,10:30,USD,L,Natural Gas Storage,71B,70B,65B,,8297
5073,2007-07-26,18:45,NZD,H,Trade Balance,-524M,-300M,11M,9M,5073
5064,2007-07-26,19:30,JPY,L,National Core CPI y/y,-0.10%,-0.10%,-0.10%,,5064
5066,2007-07-26,19:30,JPY,M,Tokyo Core CPI y/y,-0.10%,-0.10%,-0.10%,,5066
5067,2007-07-26,19:50,JPY,M,Retail Sales y/y,-0.40%,0.50%,0.10%,,5067
5081,2007-07-27,0:01,EUR,M,German Prelim CPI m/m [All Day],0.40%,0.40%,0.10%,,5081
5060,2007-07-27,2:00,EUR,L,GfK German Consumer Climate,8.7,8.5,8.5,8.4,5060
43863,2007-07-27,3:00,EUR,L,Spanish Unemployment Rate,8.00%,8.20%,8.50%,,43863
5061,2007-07-27,5:30,CHF,M,KOF Economic Barometer,2.13,2,2.08,1.98,5061
5045,2007-07-27,8:30,USD,H,Advance GDP q/q,3.40%,3.20%,0.70%,1.30%,5045
5046,2007-07-27,8:30,USD,M,Advance GDP Price Index q/q,2.70%,3.40%,4.20%,4.00%,5046
9975,2007-07-27,10:00,USD,L,Revised UoM Inflation Expectations,3.40%,,3.30%,,9975
5047,2007-07-27,10:00,USD,M,Revised UoM Consumer Sentiment,90.4,91.5,92.4,,5047
49394,2007-07-28,0:01,JPY,L,Upper House Elections [All Day],,,,,49394
5138,2007-07-29,18:45,NZD,M,Building Consents m/m,15.80%,,5.80%,5.50%,5138
5147,2007-07-29,19:50,JPY,M,Prelim Industrial Production m/m,1.20%,0.80%,-0.30%,-0.40%,5147
5140,2007-07-29,21:30,AUD,L,NAB Quarterly Business Confidence,12,,10,,5140
14459,2007-07-29,21:30,AUD,M,HIA New Home Sales m/m,-0.80%,,-4.40%,,14459
43582,2007-07-30,4:00,EUR,L,Retail PMI,46.2,,48.2,,43582
5113,2007-07-30,4:30,GBP,L,Mortgage Approvals,114K,110K,114K,,5113
5114,2007-07-30,4:30,GBP,L,Net Lending to Individuals m/m,10.4B,9.5B,9.6B,9.5B,5114
5108,2007-07-30,8:30,CAD,L,IPPI m/m,-1.30%,-0.50%,-0.50%,,5108
5109,2007-07-30,8:30,CAD,M,RMPI m/m,0.60%,-0.50%,-0.20%,,5109
5149,2007-07-30,19:30,JPY,L,Final Manufacturing PMI,49,,50.4,,5149
5148,2007-07-30,19:30,JPY,L,Household Spending y/y,0.10%,0.60%,0.40%,,5148
5150,2007-07-30,19:30,JPY,L,Unemployment Rate,3.70%,3.80%,3.80%,,5150
5141,2007-07-30,21:30,AUD,H,Building Approvals m/m,7.50%,1.80%,-5.70%,-5.60%,5141
11301,2007-07-30,21:30,AUD,M,Private Sector Credit m/m,1.80%,1.20%,1.30%,1.20%,11301
5151,2007-07-30,21:30,JPY,L,Average Cash Earnings y/y,-1.10%,0.10%,-0.20%,-0.60%,5151
5139,2007-07-30,22:17,NZD,M,ANZ Business Confidence,-39,,-37.2,,5139
5152,2007-07-31,1:00,JPY,L,Housing Starts y/y,6.00%,-3.50%,-10.70%,,5152
5162,2007-07-31,2:00,EUR,M,German Retail Sales m/m,0.70%,1.50%,-2.50%,2.60%,5162
5128,2007-07-31,3:53,EUR,M,German Unemployment Change,-50K,-50K,-47K,,5128
5124,2007-07-31,4:00,CHF,M,UBS Consumption Indicator,2.31,,2.1,2.09,5124
5131,2007-07-31,5:00,EUR,L,Consumer Confidence,-2,-2,-2,,5131
5129,2007-07-31,5:00,EUR,L,CPI Flash Estimate y/y,1.80%,2.00%,1.90%,,5129
5132,2007-07-31,5:00,EUR,L,Italian Prelim CPI m/m,0.20%,0.20%,0.20%,,5132
5130,2007-07-31,5:00,EUR,L,Unemployment Rate,6.90%,6.90%,7.00%,,5130
5116,2007-07-31,5:30,GBP,L,GfK Consumer Confidence,-6,-3,-3,,5116
5117,2007-07-31,6:00,GBP,M,CBI Realized Sales,18,16,17,,5117
5110,2007-07-31,8:30,CAD,H,GDP m/m,0.30%,0.40%,0.00%,,5110
5089,2007-07-31,8:30,USD,H,Core PCE Price Index m/m,0.10%,0.20%,0.10%,,5089
5091,2007-07-31,8:30,USD,L,Personal Income m/m,0.40%,0.50%,0.40%,,5091
5092,2007-07-31,8:30,USD,M,Employment Cost Index q/q,0.90%,1.00%,0.80%,,5092
5090,2007-07-31,8:30,USD,M,Personal Spending m/m,0.10%,0.10%,0.60%,0.50%,5090
10007,2007-07-31,9:00,USD,L,S+P/CS Composite-20 HPI y/y,-2.80%,-2.90%,-2.10%,-1.40%,10007
5093,2007-07-31,9:45,USD,M,Chicago PMI,53.4,59,60.2,,5093
5094,2007-07-31,10:00,USD,H,CB Consumer Confidence,112.6,105,105.3,103.9,5094
5095,2007-07-31,10:00,USD,L,Construction Spending m/m,-0.30%,0.10%,1.10%,0.90%,5095
5119,2007-07-31,19:01,GBP,L,Nationwide Consumer Confidence,96,94,95,,5119
5142,2007-07-31,19:30,AUD,L,AIG Manufacturing Index,57.4,,53.1,,5142
18337,2007-07-31,21:00,CNY,H,Manufacturing PMI,53.3,,54.5,,18337
5143,2007-07-31,21:30,AUD,H,Retail Sales m/m,1.40%,1.00%,-0.30%,-0.10%,5143
5144,2007-07-31,21:30,AUD,H,Trade Balance,-1.75B,-1.18B,-0.97B,-0.81B,5144
18332,2007-07-31,22:30,CNY,M,Caixin Final Manufacturing PMI,53.2,,55,,18332
12054,2007-08-01,0:01,CHF,N,Bank Holiday [All Day],,,,,12054
5100,2007-08-01,0:01,USD,L,Total Vehicle Sales [All Day],15.3M,16.0M,15.7M,,5100
10303,2007-08-01,2:30,AUD,M,Commodity Prices y/y,4.40%,,7.30%,6.30%,10303
43796,2007-08-01,3:15,EUR,L,Spanish Manufacturing PMI,53.2,,55.1,,43796
43442,2007-08-01,3:45,EUR,L,Italian Manufacturing PMI,53.3,53.6,54,,43442
5134,2007-08-01,4:00,EUR,L,Final Manufacturing PMI,54.9,54.8,54.8,,5134
5161,2007-08-01,4:30,GBP,M,Manufacturing PMI,55.7,54,54.7,54.3,5161
5120,2007-08-01,5:30,GBP,L,BRC Shop Price Index y/y,0.60%,,0.50%,,5120
8628,2007-08-01,7:30,USD,L,Challenger Job Cuts y/y,-25.80%,,32.40%,,8628
5096,2007-08-01,8:15,USD,M,ADP Non-Farm Employment Change,48K,103K,108K,150K,5096
5097,2007-08-01,10:00,USD,H,ISM Manufacturing PMI,53.8,55.7,56,,5097
5160,2007-08-01,10:00,USD,H,Pending Home Sales m/m,5.00%,-0.50%,-3.70%,-3.50%,5160
9189,2007-08-01,10:00,USD,L,FOMC Member Kroszner Speaks,,,,,9189
5098,2007-08-01,10:00,USD,L,ISM Manufacturing Prices,65,66.5,68,,5098
5099,2007-08-01,10:30,USD,L,Crude Oil Inventories,-6.5M,-1.0M,-1.1M,,5099
5153,2007-08-01,19:50,JPY,L,Monetary Base y/y,-2.30%,-3.50%,-4.10%,,5153
48981,2007-08-01,23:45,JPY,L,10-y Bond Auction,1.81|2.7,,1.88|2.7,,48981
43975,2007-08-02,3:00,EUR,L,Spanish Unemployment Change,4.5K,,-7.4K,,43975
9349,2007-08-02,3:00,GBP,H,Halifax HPI m/m,0.70%,0.60%,0.40%,,9349
5125,2007-08-02,3:30,CHF,M,Manufacturing PMI,63,62,62.8,,5125
5121,2007-08-02,4:30,GBP,L,Construction PMI,61.8,59,60.1,,5121
5207,2007-08-02,5:00,EUR,L,PPI m/m,0.10%,0.30%,0.30%,,5207
5123,2007-08-02,7:00,GBP,H,Official Bank Rate,5.75%,5.75%,5.75%,,5123
5158,2007-08-02,7:45,EUR,M,Minimum Bid Rate,4.00%,4.00%,4.00%,,5158
9363,2007-08-02,8:30,USD,H,FOMC Member Kroszner Speaks,,,,,9363
5101,2007-08-02,8:30,USD,M,Unemployment Claims,307K,315K,303K,301K,5101
5208,2007-08-02,9:10,EUR,H,ECB Press Conference,,,,,5208
5102,2007-08-02,10:00,USD,M,Factory Orders m/m,0.60%,1.20%,-0.50%,,5102
8296,2007-08-02,10:30,USD,L,Natural Gas Storage,77B,74B,71B,,8296
5146,2007-08-02,19:30,AUD,L,AIG Services Index,56,,54.9,,5146
5145,2007-08-02,20:30,AUD,L,MI Inflation Gauge m/m,0.60%,,0.20%,,5145
42303,2007-08-02,21:00,CNY,L,Non-Manufacturing PMI,61.8,,58.5,,42303
5126,2007-08-03,1:45,CHF,H,CPI m/m,-0.60%,-0.50%,0.10%,,5126
43892,2007-08-03,3:15,EUR,L,Spanish Services PMI,56.3,,55.3,,43892
43446,2007-08-03,3:45,EUR,L,Italian Services PMI,58.5,57.8,57.9,,43446
5136,2007-08-03,4:00,EUR,L,Final Services PMI,58.3,58.1,58.1,,5136
5122,2007-08-03,4:30,GBP,M,Services PMI,57,57.5,57.7,,5122
5137,2007-08-03,5:00,EUR,L,Retail Sales m/m,0.40%,0.80%,-0.70%,-0.50%,5137
5111,2007-08-03,8:30,CAD,M,Building Permits m/m,-0.40%,-9.00%,23.20%,21.40%,5111
5103,2007-08-03,8:30,USD,H,Non-Farm Employment Change,92K,135K,126K,132K,5103
5104,2007-08-03,8:30,USD,H,Unemployment Rate,4.60%,4.50%,4.50%,,5104
5105,2007-08-03,8:30,USD,M,Average Hourly Earnings m/m,0.30%,0.30%,0.40%,0.30%,5105
5112,2007-08-03,10:00,CAD,H,Ivey PMI,54.6,58,67.4,,5112
5106,2007-08-03,10:00,USD,H,ISM Non-Manufacturing PMI,55.8,59.5,60.7,,5106
5205,2007-08-05,18:45,NZD,H,Labor Cost Index q/q,0.70%,0.70%,0.70%,,5205
19245,2007-08-05,21:30,AUD,M,ANZ Job Advertisements m/m,-0.50%,,-0.80%,,19245
12246,2007-08-06,0:01,CAD,N,Bank Holiday [All Day],,,,,12246
5192,2007-08-06,1:00,JPY,L,Leading Indicators,80.00%,80.00%,40.90%,30.00%,5192
42194,2007-08-06,3:00,CHF,L,Foreign Currency Reserves,46.1B,,45.8B,,42194
5181,2007-08-06,4:00,EUR,L,Italian Industrial Production m/m,-0.50%,0.40%,0.80%,0.90%,5181
11288,2007-08-06,4:30,EUR,L,Sentix Investor Confidence,26.3,29.8,34.7,,11288
5175,2007-08-06,4:30,GBP,H,Manufacturing Production m/m,0.20%,0.20%,0.40%,,5175
5174,2007-08-06,4:30,GBP,L,Industrial Production m/m,0.10%,0.10%,0.60%,,5174
5182,2007-08-06,6:00,EUR,M,German Factory Orders m/m,4.60%,-0.40%,3.00%,3.20%,5182
5178,2007-08-06,19:01,GBP,L,NIESR GDP Estimate,0.80%,,0.80%,0.70%,5178
5177,2007-08-06,19:01,GBP,M,BRC Retail Sales Monitor y/y,1.20%,,3.00%,,5177
10204,2007-08-06,19:30,AUD,L,AIG Construction Index,48.8,,51.3,,10204
5210,2007-08-06,23:00,NZD,L,ANZ Commodity Prices m/m,4.70%,,6.20%,6.10%,5210
5183,2007-08-07,6:00,EUR,M,German Industrial Production m/m,-0.40%,0.40%,1.90%,,5183
5163,2007-08-07,8:30,USD,M,Prelim Nonfarm Productivity q/q,1.80%,2.10%,1.00%,1.70%,5163
5164,2007-08-07,8:30,USD,M,Prelim Unit Labor Costs q/q,2.10%,1.80%,1.80%,0.60%,5164
5165,2007-08-07,14:15,USD,H,Federal Funds Rate,5.25%,5.25%,5.25%,,5165
7810,2007-08-07,14:15,USD,H,FOMC Statement,,,,,7810
5166,2007-08-07,15:00,USD,L,Consumer Credit m/m,13.2B,5.5B,15.9B,12.9B,5166
5200,2007-08-07,19:30,AUD,H,Cash Rate,6.50%,6.50%,6.25%,,5200
9599,2007-08-07,19:30,AUD,H,RBA Rate Statement,,,,,9599
11992,2007-08-07,19:50,JPY,L,Bank Lending y/y,0.30%,,0.70%,,11992
5194,2007-08-07,19:50,JPY,L,M2 Money Stock y/y,2.00%,1.80%,1.80%,,5194
5193,2007-08-07,19:50,JPY,M,Core Machinery Orders m/m,-10.40%,-1.00%,5.90%,,5193
5202,2007-08-07,21:30,AUD,L,HPI q/q,3.20%,2.70%,1.40%,1.10%,5202
5201,2007-08-07,21:30,AUD,M,Home Loans m/m,1.10%,1.80%,0.20%,0.10%,5201
5195,2007-08-08,1:00,JPY,L,Economy Watchers Sentiment,44.7,46,46,,5195
5190,2007-08-08,1:45,CHF,L,Unemployment Rate,2.70%,2.70%,2.70%,,5190
5184,2007-08-08,2:00,EUR,L,German Trade Balance,14.9B,17.2B,17.4B,17.6B,5184
5196,2007-08-08,2:00,JPY,L,Prelim Machine Tool Orders y/y,18.20%,,3.00%,2.80%,5196
5185,2007-08-08,2:45,EUR,L,French Trade Balance,-3.0B,-2.8B,-3.2B,-3.0B,5185
13119,2007-08-08,5:30,GBP,H,BOE Gov King Speaks,,,,,13119
5179,2007-08-08,5:30,GBP,H,BOE Inflation Report,,,,,5179
49276,2007-08-08,10:00,USD,L,JOLTS Job Openings,4.31M,,4.10M,4.16M,49276
5167,2007-08-08,10:00,USD,L,Wholesale Inventories m/m,0.50%,0.40%,0.50%,,5167
5209,2007-08-08,10:30,USD,L,Crude Oil Inventories,-4.1M,-2.8M,-6.5M,,5209
43065,2007-08-08,13:00,USD,M,10-y Bond Auction,4.86|2.3,,5.23|2.6,,43065
8598,2007-08-08,18:45,NZD,H,Employment Change q/q,0.70%,0.60%,1.20%,,8598
5206,2007-08-08,18:45,NZD,H,Unemployment Rate,3.60%,3.70%,3.70%,3.80%,5206
5203,2007-08-08,21:30,AUD,H,Employment Change,21.8K,24.5K,9.0K,2.5K,5203
5204,2007-08-08,21:30,AUD,M,Unemployment Rate,4.30%,4.40%,4.30%,,5204
5191,2007-08-09,1:45,CHF,M,SECO Consumer Climate,15,23,20,,5191
5180,2007-08-09,4:30,GBP,H,Trade Balance,-6.3B,-6.5B,-6.4B,-6.3B,5180
8467,2007-08-09,5:00,EUR,M,ECB Monthly Bulletin,,,,,8467
43413,2007-08-09,6:00,GBP,L,10-y Bond Auction,5.23|1.7,,5.16|2.2,,43413
5170,2007-08-09,8:15,CAD,H,Housing Starts,216K,223K,225K,226K,5170
5171,2007-08-09,8:30,CAD,L,NHPI m/m,0.70%,0.60%,1.10%,,5171
5168,2007-08-09,8:30,USD,M,Unemployment Claims,316K,310K,309K,307K,5168
8295,2007-08-09,10:30,USD,L,Natural Gas Storage,42B,50B,77B,,8295
43391,2007-08-09,13:00,USD,L,30-y Bond Auction,5.06|1.6,,4.84|2.0,,43391
5197,2007-08-09,19:50,JPY,L,PPI y/y,2.10%,2.20%,2.30%,,5197
24243,2007-08-09,22:00,CNY,L,M2 Money Supply y/y,18.50%,17.10%,17.10%,,24243
24338,2007-08-09,22:00,CNY,M,New Loans,231B,,452B,,24338
18564,2007-08-09,22:00,CNY,M,PPI y/y,2.40%,2.60%,2.50%,,18564
18400,2007-08-10,0:20,CNY,H,Trade Balance,24.4B,23.1B,26.9B,,18400
5198,2007-08-10,0:30,JPY,L,Revised Industrial Production m/m,1.30%,1.20%,1.20%,,5198
5199,2007-08-10,1:00,JPY,L,Consumer Confidence,44.4,45,45,,5199
5187,2007-08-10,2:45,EUR,L,French Gov Budget Balance,-29.7B,,-49.6B,,5187
5186,2007-08-10,2:45,EUR,M,French Industrial Production m/m,-0.50%,0.40%,0.50%,0.40%,5186
5188,2007-08-10,4:00,EUR,L,Italian Prelim GDP q/q,0.10%,0.40%,0.30%,,5188
5172,2007-08-10,7:00,CAD,H,Employment Change,11.3K,21.0K,34.8K,,5172
5173,2007-08-10,7:00,CAD,H,Unemployment Rate,6.00%,6.10%,6.10%,,5173
5169,2007-08-10,8:30,USD,M,Import Prices m/m,1.50%,1.00%,0.90%,1.00%,5169
10900,2007-08-10,14:00,USD,M,Federal Budget Balance,-36.3B,-35.0B,27.5B,,10900
5266,2007-08-12,18:45,NZD,L,FPI m/m,1.20%,,0.00%,,5266
5257,2007-08-12,19:50,JPY,H,Prelim GDP q/q,0.10%,0.20%,0.80%,0.60%,5257
5259,2007-08-12,19:50,JPY,L,Current Account,2.05T,2.19T,2.23T,,5259
5258,2007-08-12,19:50,JPY,M,Prelim GDP Price Index y/y,-0.30%,-0.40%,-0.30%,-0.20%,5258
5261,2007-08-12,21:30,AUD,H,RBA Monetary Policy Statement,,,,,5261
18534,2007-08-12,22:00,CNY,M,CPI y/y,5.60%,4.60%,4.40%,,18534
19289,2007-08-12,22:20,CNY,L,Foreign Direct Investment ytd/y,12.90%,,12.20%,,19289
5273,2007-08-13,2:00,EUR,L,German WPI m/m,0.40%,0.10%,0.10%,,5273
5235,2007-08-13,4:30,GBP,H,PPI Input m/m,-0.50%,0.70%,0.60%,,5235
9331,2007-08-13,4:30,GBP,L,HPI y/y,12.10%,11.10%,10.80%,10.90%,9331
5236,2007-08-13,4:30,GBP,L,PPI Output m/m,0.20%,0.30%,0.20%,,5236
